°üÍ·,x,y,z
1,-36,59,-308
1,-47,60,-287
1,-63,72,-280
1,-72,72,-296
1,-74,39,-306
1,-74,7,-289
1,-61,-16,-327
1,-49,-28,-340
1,-52,-15,-349
1,-56,15,-345
1,-72,55,-340
1,-87,113,-336
1,-112,156,-308
1,-104,142,-301
1,-111,76,-309
1,-96,33,-312
1,-68,-4,-308
1,-55,-42,-311
1,-58,-58,-308
1,-80,-20,-335
1,-93,31,-344
1,-92,72,-349
1,-80,115,-337
1,-74,92,-324
2,-81,48,-320
2,-88,12,-297
2,-89,6,-297
2,-85,28,-314
2,-74,48,-328
2,-64,67,-345
2,-61,63,-353
2,-68,60,-353
2,-72,56,-345
2,-77,63,-327
2,-80,60,-327
2,-82,51,-324
2,-81,39,-320
2,-81,41,-312
2,-72,51,-313
2,-65,49,-325
2,-58,56,-333
2,-52,59,-340
2,-50,57,-351
2,-61,60,-360
2,-72,67,-352
2,-74,75,-340
2,-68,71,-330
2,-66,60,-321
2,-66,43,-317
3,-68,32,-306
3,-68,39,-303
3,-63,48,-317
3,-57,60,-324
3,-53,63,-346
3,-52,65,-356
3,-52,63,-360
3,-58,70,-356
3,-63,70,-346
3,-66,67,-336
3,-64,56,-324
3,-64,43,-322
3,-64,38,-309
3,-64,39,-303
3,-61,40,-313
3,-52,51,-324
3,-47,57,-338
3,-42,62,-354
3,-48,67,-353
3,-60,73,-352
3,-72,73,-348
3,-68,65,-337
3,-64,52,-324
3,-61,38,-319
3,-57,39,-305
4,-52,41,-308
4,-49,48,-317
4,-45,63,-330
4,-42,71,-348
4,-44,67,-360
4,-52,70,-354
4,-57,78,-352
4,-56,71,-344
4,-57,67,-333
4,-57,60,-328
4,-57,54,-317
4,-50,48,-308
4,-52,48,-313
4,-47,51,-324
4,-36,60,-341
4,-33,57,-360
4,-33,65,-359
4,-49,79,-353
4,-52,79,-351
4,-56,76,-336
4,-55,62,-328
4,-55,46,-320
4,-48,39,-304
4,-41,40,-308
4,-40,54,-320
5,-36,67,-335
5,-32,67,-348
5,-28,65,-359
5,-39,73,-365
5,-47,79,-356
5,-49,80,-340
5,-49,78,-333
5,-49,62,-325
5,-48,44,-320
5,-41,41,-308
5,-36,48,-313
5,-33,56,-322
5,-29,67,-336
5,-26,67,-349
5,-25,70,-362
5,-41,76,-362
5,-49,76,-357
5,-48,75,-338
5,-42,71,-330
5,-40,55,-329
5,-40,44,-314
5,-36,44,-308
5,-32,44,-314
5,-26,52,-320
5,-25,56,-336
0,-29,65,-353
0,-33,81,-377
0,-32,76,-369
0,-34,71,-360
0,-33,63,-345
0,-37,60,-333
0,-42,51,-322
0,-40,46,-308
0,-26,46,-308
0,-16,47,-320
0,-9,49,-328
0,-15,60,-343
0,-24,70,-351
0,-20,80,-345
0,-10,84,-337
0,3,79,-337
0,-4,64,-328
0,-10,60,-330
0,-16,57,-317
0,-16,54,-317
0,-9,49,-322
0,6,63,-336
0,31,56,-345
0,48,57,-353
0,51,80,-351
1,48,94,-349
1,44,89,-345
1,39,79,-340
1,31,64,-333
1,22,56,-324
1,31,51,-319
1,51,55,-322
1,64,65,-329
1,78,86,-340
1,83,108,-343
1,80,108,-346
1,83,95,-352
1,95,71,-353
1,96,80,-353
1,95,79,-349
1,102,63,-344
1,103,62,-336
1,99,62,-328
1,108,67,-328
1,120,71,-336
1,131,63,-344
1,140,72,-345
1,143,79,-345
1,152,89,-340
1,148,83,-338
2,140,67,-338
2,131,51,-327
2,135,48,-321
2,144,48,-330
2,153,49,-340
2,156,48,-346
2,151,41,-343
2,136,51,-344
2,132,60,-336
2,132,65,-338
2,126,57,-340
2,121,44,-330
2,120,35,-320
2,124,44,-319
2,121,47,-313
2,124,48,-322
2,119,54,-328
2,115,57,-336
2,113,56,-337
2,107,51,-340
2,105,46,-346
2,110,52,-349
2,107,56,-329
2,97,64,-320
2,88,63,-336
3,89,63,-343
3,104,77,-344
3,121,79,-344
3,123,80,-340
3,112,86,-340
3,99,89,-340
3,92,88,-349
3,86,79,-340
3,81,75,-324
3,92,68,-317
3,88,71,-324
3,107,81,-337
3,121,95,-343
3,135,108,-345
3,136,100,-338
3,120,92,-336
3,107,83,-336
3,92,80,-337
3,79,84,-321
3,79,102,-321
3,89,113,-319
3,110,124,-325
3,126,120,-337
3,137,104,-341
3,137,92,-338
4,124,92,-336
4,112,103,-337
4,96,120,-335
4,89,120,-324
4,83,120,-321
4,91,120,-320
4,102,120,-320
4,120,127,-325
4,131,135,-325
4,134,131,-328
4,123,120,-329
4,115,103,-329
4,110,96,-330
4,104,103,-327
4,99,113,-317
4,99,132,-311
4,107,135,-311
4,112,131,-320
4,131,112,-322
4,137,108,-328
4,135,115,-330
4,134,126,-332
4,112,127,-324
4,111,132,-329
4,116,120,-327
5,111,119,-325
5,108,127,-325
5,120,134,-327
5,126,140,-322
5,127,145,-330
5,127,140,-340
5,139,127,-344
5,150,120,-343
5,143,112,-335
5,102,112,-324
5,89,126,-319
5,102,140,-319
5,121,124,-320
5,135,120,-329
5,152,108,-333
5,159,126,-340
5,143,140,-340
5,104,145,-336
5,120,127,-328
5,115,116,-328
5,112,111,-321
5,104,112,-317
5,112,119,-314
5,124,124,-317
5,143,131,-321
1,99,124,-340
1,103,127,-333
1,103,127,-324
1,96,124,-317
1,92,120,-313
1,99,121,-313
1,112,124,-320
1,127,126,-322
1,143,126,-330
1,135,131,-340
1,126,135,-344
1,112,135,-337
1,96,134,-336
1,92,127,-325
1,96,124,-314
1,104,127,-312
1,111,134,-310
1,112,126,-317
1,120,127,-324
1,134,131,-333
1,140,140,-336
1,127,135,-343
1,113,139,-340
1,103,135,-335
1,96,131,-324
2,99,126,-317
2,97,124,-317
2,105,131,-314
2,112,127,-313
2,124,131,-320
2,136,135,-330
2,137,135,-333
2,129,135,-340
2,115,135,-340
2,99,136,-335
2,92,135,-328
2,96,131,-320
2,99,124,-314
2,103,124,-314
2,113,127,-314
2,124,129,-320
2,127,137,-328
2,136,142,-336
2,126,140,-344
2,115,140,-337
2,99,143,-333
2,96,137,-324
2,96,132,-319
2,97,124,-313
2,103,120,-314
3,118,120,-319
3,131,127,-321
3,127,136,-329
3,126,145,-336
3,120,147,-344
3,113,145,-336
3,100,143,-330
3,95,135,-320
3,92,126,-319
3,94,119,-313
3,103,120,-317
3,118,119,-316
3,123,127,-322
3,127,135,-332
3,126,140,-338
3,118,140,-340
3,105,140,-338
3,96,140,-336
3,94,143,-324
3,92,134,-320
3,94,120,-314
3,94,120,-316
3,102,119,-321
3,110,118,-324
3,121,124,-330
4,126,135,-336
4,124,131,-340
4,115,129,-341
4,103,129,-336
4,92,127,-327
4,83,127,-320
4,79,124,-317
4,83,121,-316
4,94,119,-320
4,108,119,-324
4,131,120,-336
4,136,124,-340
4,127,127,-353
4,105,134,-349
4,91,135,-338
4,80,137,-328
4,80,131,-317
4,83,127,-317
4,88,120,-317
4,96,120,-320
4,110,112,-330
4,112,120,-330
4,115,119,-343
4,115,120,-348
4,111,120,-349
5,97,124,-345
5,88,134,-333
5,76,131,-324
5,72,127,-320
5,70,127,-319
5,76,126,-317
5,83,115,-327
5,96,115,-329
5,110,118,-338
5,120,124,-345
5,110,127,-345
5,89,131,-340
5,75,135,-335
5,67,137,-327
5,64,142,-321
5,67,131,-314
5,68,115,-313
5,76,110,-320
5,89,121,-322
5,103,129,-329
5,110,131,-336
5,96,131,-341
5,88,129,-341
5,79,143,-336
5,68,142,-333
0,60,132,-328
0,48,115,-282
0,65,129,-308
0,88,132,-319
0,83,121,-320
0,88,118,-327
0,95,127,-334
0,102,136,-344
0,99,143,-345
0,83,142,-341
0,71,136,-333
0,60,140,-328
0,62,136,-322
0,63,135,-320
0,72,131,-319
0,78,120,-317
0,84,119,-324
0,94,115,-328
0,99,131,-338
0,97,140,-345
0,87,143,-340
0,70,143,-337
0,56,139,-332
0,62,131,-322
0,63,134,-317
1,72,137,-313
1,76,135,-316
1,80,127,-320
1,88,134,-324
1,99,137,-337
1,96,131,-343
1,88,134,-345
1,79,137,-341
1,68,136,-336
1,67,137,-328
1,67,135,-324
1,67,135,-319
1,71,137,-314
1,76,131,-316
1,80,134,-333
1,102,142,-335
1,103,142,-340
1,96,140,-345
1,87,140,-349
1,72,135,-344
1,70,131,-336
1,63,132,-327
1,62,137,-317
1,63,142,-306
1,71,134,-309
2,81,136,-313
2,99,143,-321
2,103,140,-332
2,99,137,-345
2,89,135,-349
2,75,131,-346
2,67,131,-338
2,67,135,-329
2,71,139,-320
2,68,143,-313
2,68,143,-306
2,72,140,-314
2,80,135,-320
2,96,137,-330
2,103,135,-340
2,99,134,-345
2,89,134,-345
2,76,135,-340
2,67,137,-336
2,64,140,-327
2,67,140,-319
2,63,143,-313
2,64,134,-308
2,76,135,-317
2,95,139,-327
3,108,137,-332
3,108,135,-344
3,96,135,-346
3,79,135,-349
3,67,137,-336
3,62,145,-330
3,60,142,-321
3,63,134,-313
3,71,127,-306
3,79,131,-313
3,84,127,-322
3,96,135,-330
3,103,140,-343
3,89,143,-349
3,79,142,-353
3,70,143,-348
3,70,135,-336
3,67,134,-328
3,68,129,-322
3,67,124,-313
3,67,121,-317
3,73,120,-317
3,79,126,-327
3,91,127,-333
3,96,135,-337
4,88,135,-344
4,80,135,-343
4,70,131,-338
4,64,135,-336
4,62,127,-330
4,57,124,-324
4,56,126,-321
4,67,124,-317
4,71,126,-322
4,84,127,-328
4,92,131,-336
4,94,126,-340
4,88,127,-345
4,79,127,-345
4,71,129,-343
4,62,127,-335
4,59,124,-329
4,57,121,-320
4,62,120,-317
4,67,123,-317
4,73,123,-324
4,78,124,-328
4,81,124,-332
4,88,131,-340
4,89,134,-349
5,81,131,-349
5,71,131,-344
5,62,127,-333
5,56,126,-328
5,56,121,-324
5,55,120,-319
5,56,116,-317
5,68,120,-322
5,83,121,-328
5,91,124,-336
5,88,131,-340
5,83,132,-345
5,73,135,-345
5,63,132,-343
5,55,127,-336
5,49,123,-328
5,52,127,-324
5,56,127,-317
5,63,124,-319
5,71,120,-317
5,78,121,-328
5,88,119,-336
5,88,127,-344
5,80,127,-348
5,68,127,-349
0,60,127,-345
0,57,129,-343
0,51,126,-328
0,48,127,-320
0,56,127,-317
0,64,124,-320
0,67,120,-324
0,72,115,-332
0,79,124,-340
0,96,136,-345
0,80,126,-346
0,67,113,-349
0,60,112,-344
0,52,120,-335
0,48,127,-330
0,48,126,-320
0,63,124,-313
0,65,120,-324
0,67,120,-328
0,65,120,-336
0,57,121,-336
0,56,120,-332
0,56,134,-349
0,63,135,-351
0,56,112,-345
1,56,104,-340
1,71,118,-333
1,96,127,-317
1,102,137,-324
1,60,118,-330
1,19,103,-320
1,19,121,-340
1,48,135,-338
1,75,143,-336
1,83,126,-338
1,70,112,-340
1,63,108,-340
1,51,118,-335
1,41,127,-328
1,41,135,-322
1,56,131,-322
1,67,121,-324
1,68,115,-327
1,67,115,-332
1,70,124,-330
1,67,127,-340
1,67,131,-344
1,67,124,-346
1,56,123,-343
1,49,124,-337
2,44,126,-332
2,40,127,-329
2,41,127,-317
2,52,124,-317
2,60,121,-324
2,67,124,-324
2,75,124,-333
2,78,127,-336
2,67,124,-345
2,57,127,-352
2,56,127,-349
2,51,124,-340
2,46,124,-329
2,39,134,-329
2,41,131,-319
2,47,126,-317
2,56,124,-319
2,70,119,-329
2,79,120,-336
2,73,123,-345
2,67,134,-349
2,60,143,-349
2,51,144,-345
2,47,144,-336
2,40,140,-327
3,39,127,-324
3,39,112,-321
3,41,108,-319
3,56,108,-324
3,67,120,-327
3,72,135,-333
3,76,143,-343
3,65,151,-346
3,59,152,-349
3,51,145,-345
3,43,134,-340
3,35,121,-328
3,38,118,-324
3,40,111,-321
3,46,113,-320
3,51,120,-319
3,57,123,-324
3,67,131,-336
3,72,139,-343
3,76,140,-349
3,71,142,-349
3,60,135,-345
3,40,135,-336
3,28,127,-329
3,32,118,-320
4,39,104,-320
4,48,103,-320
4,67,112,-325
4,78,126,-332
4,76,129,-336
4,63,137,-340
4,62,127,-345
4,63,115,-354
4,64,92,-365
4,71,96,-359
4,63,116,-340
4,54,135,-333
4,48,135,-336
4,51,115,-330
4,63,104,-328
4,67,103,-325
4,71,105,-328
4,71,105,-328
4,71,108,-328
4,71,110,-335
4,68,107,-338
4,59,110,-345
4,63,105,-345
4,60,96,-343
4,60,91,-338
5,59,94,-336
5,54,99,-328
5,51,108,-327
5,56,112,-328
5,63,118,-330
5,71,115,-336
5,71,108,-340
5,65,103,-345
5,57,92,-346
5,48,86,-338
5,41,92,-340
5,33,95,-338
5,28,96,-345
5,32,95,-337
5,33,89,-333
5,39,92,-332
5,46,95,-333
5,51,102,-336
5,51,103,-340
5,51,99,-349
5,41,99,-356
5,31,92,-360
5,31,88,-360
5,28,86,-368
5,24,83,-369
0,17,76,-356
0,16,81,-338
0,12,92,-346
0,15,113,-362
0,31,124,-362
0,43,118,-352
0,25,100,-349
0,3,96,-344
0,-9,97,-336
0,-33,91,-321
0,-16,83,-311
0,-32,83,-292
0,-41,84,-284
0,-33,89,-292
0,-16,96,-298
0,-8,99,-303
0,-9,110,-309
0,-20,110,-324
0,-23,105,-336
0,-25,105,-336
0,-25,108,-329
0,-47,111,-327
0,-57,112,-330
0,-49,112,-333
0,-33,99,-321
1,-26,99,-320
1,-29,105,-322
1,-31,113,-328
1,-25,112,-335
1,-25,104,-344
1,-31,102,-346
1,-32,110,-345
1,-32,115,-336
1,-40,115,-327
1,-39,112,-324
1,-37,112,-324
1,-33,104,-317
1,-36,103,-317
1,-32,102,-329
1,-20,104,-340
1,-20,111,-336
1,-24,110,-340
1,-28,115,-344
1,-26,113,-344
1,-29,112,-340
1,-34,112,-333
1,-40,110,-324
1,-40,108,-320
1,-40,104,-316
1,-36,100,-316
2,-26,110,-324
2,-24,115,-330
2,-24,112,-335
2,-24,111,-340
2,-20,108,-345
2,-24,112,-349
2,-25,113,-340
2,-28,111,-336
2,-40,111,-328
2,-45,115,-322
2,-40,115,-320
2,-36,113,-314
2,-32,112,-321
2,-25,112,-322
2,-17,112,-330
2,-15,111,-343
2,-16,113,-352
2,-17,116,-351
2,-25,115,-345
3,-20,131,-320
3,-1,134,-325
3,3,119,-332
3,-8,108,-344
3,-25,103,-348
3,-37,103,-351
3,-32,112,-344
3,-29,124,-337
3,-24,124,-328
3,-25,121,-317
3,-24,108,-314
3,-20,108,-321
3,-16,108,-330
3,-13,115,-338
3,-8,121,-349
3,-5,124,-353
3,-8,118,-353
3,-13,112,-345
3,-26,108,-335
3,-34,108,-324
3,-40,111,-313
3,-45,110,-301
3,-42,110,-308
3,-29,110,-320
3,-18,113,-329
4,-10,124,-337
4,-7,126,-352
4,-7,120,-359
4,-16,112,-356
4,-24,107,-345
4,-32,108,-333
4,-40,115,-322
4,-40,115,-309
4,-42,124,-305
4,-36,120,-312
4,-28,112,-324
4,-20,112,-329
4,-16,112,-344
4,-9,115,-353
4,-12,115,-359
4,-18,120,-351
4,-25,115,-338
4,-36,119,-332
4,-49,120,-321
4,-55,112,-306
4,-52,112,-305
4,-32,104,-314
4,-16,110,-321
4,-10,118,-335
4,-4,124,-349
5,-4,124,-357
5,-15,112,-359
5,-25,103,-353
5,-36,102,-345
5,-40,104,-328
5,-45,112,-317
5,-45,120,-304
5,-40,120,-305
5,-26,120,-317
5,-20,115,-322
5,-20,115,-337
5,-13,115,-353
5,-8,112,-359
5,-15,108,-351
5,-25,103,-344
5,-40,103,-332
5,-47,108,-327
5,-48,113,-312
5,-40,118,-308
5,-29,118,-313
5,-24,108,-320
5,-25,104,-333
5,-15,108,-340
5,-10,112,-353
5,-20,113,-354
0,-25,119,-346
0,-13,119,-346
0,-34,113,-336
0,-40,105,-328
0,-36,108,-313
0,-32,113,-306
0,-25,112,-314
0,-25,112,-322
0,-18,116,-333
0,-20,112,-338
0,-18,113,-356
0,-20,113,-353
0,-21,112,-348
0,-28,110,-344
0,-34,103,-330
0,-39,103,-314
0,-33,118,-308
0,-29,119,-314
0,-25,115,-320
0,-24,112,-328
0,-20,112,-337
0,-15,118,-351
0,-13,118,-353
0,-18,111,-349
0,-29,111,-341
1,-34,108,-336
1,-42,115,-320
1,-44,121,-306
1,-34,121,-306
1,-21,115,-319
1,-16,111,-329
1,-16,115,-338
1,-13,115,-352
1,-16,112,-351
1,-20,112,-348
1,-25,105,-340
1,-36,111,-330
1,-40,112,-324
1,-45,118,-308
1,-45,119,-305
1,-29,119,-320
1,-20,112,-328
1,-13,110,-336
1,-8,113,-352
1,-9,115,-354
1,-20,112,-349
1,-29,112,-344
1,-40,108,-330
1,-45,108,-320
1,-48,112,-306
2,-47,120,-303
2,-32,120,-309
2,-18,110,-324
2,-12,110,-333
2,-12,112,-352
2,-16,120,-360
2,-28,115,-357
2,-29,112,-348
2,-26,102,-336
2,-40,102,-325
2,-40,105,-311
2,-47,115,-298
2,-33,120,-305
2,-25,120,-314
2,-16,120,-328
2,-13,120,-340
2,-13,120,-360
2,-18,112,-362
2,-23,111,-356
2,-25,105,-345
2,-33,105,-333
2,-39,105,-317
2,-45,105,-303
2,-45,112,-301
2,-36,119,-308
3,-24,121,-322
3,-8,118,-336
3,-7,116,-356
3,-8,115,-361
3,-16,115,-356
3,-18,118,-345
3,-31,121,-332
3,-41,124,-306
3,-49,118,-297
3,-41,105,-301
3,-29,99,-312
3,-13,107,-324
3,-4,124,-338
3,6,136,-352
3,7,119,-353
3,-4,121,-349
3,-13,126,-344
3,-25,127,-336
3,-32,131,-324
3,-31,121,-308
3,-29,113,-308
3,-13,112,-317
3,-1,115,-328
3,8,121,-344
3,19,134,-353
4,9,127,-357
4,-1,126,-356
4,-8,120,-346
4,-9,120,-341
4,-15,123,-319
4,-16,120,-305
4,-16,118,-308
4,-8,119,-320
4,4,120,-328
4,9,124,-336
4,14,124,-349
4,8,124,-353
4,3,121,-351
4,-5,120,-343
4,-18,124,-333
4,-29,127,-320
4,-40,126,-309
4,-29,113,-319
4,-10,107,-330
4,11,108,-337
4,24,112,-343
4,31,119,-346
4,15,119,-348
4,-8,115,-340
4,-23,124,-338
5,-40,121,-328
5,-49,124,-313
5,-41,121,-313
5,-24,115,-320
5,-1,115,-333
5,23,118,-338
5,33,120,-352
5,25,115,-352
5,3,112,-348
5,-15,108,-340
5,-29,111,-333
5,-39,118,-317
5,-40,131,-305
5,-32,131,-306
5,-13,121,-327
5,12,115,-336
5,28,115,-345
5,35,116,-353
5,19,118,-353
5,-4,115,-346
5,-16,112,-340
5,-29,105,-333
5,-32,115,-321
5,-36,127,-308
5,-20,135,-313
0,-1,131,-322
0,24,131,-336
0,33,120,-345
0,17,112,-349
0,7,115,-349
0,-8,113,-346
0,-17,113,-343
0,-26,121,-328
0,-25,120,-320
0,-32,143,-313
0,-21,118,-313
0,-8,110,-324
0,7,112,-328
0,20,120,-344
0,23,120,-354
0,14,124,-356
0,-9,140,-346
0,-13,131,-344
0,-18,123,-335
0,-24,127,-317
0,-29,126,-305
0,-18,120,-308
0,-5,112,-322
0,8,115,-329
0,19,116,-351
1,15,121,-353
1,7,120,-354
1,-1,118,-346
1,-5,120,-343
1,-15,126,-336
1,-20,131,-320
1,-20,127,-313
1,-16,121,-314
1,-8,115,-317
1,-1,113,-327
1,14,113,-343
1,15,115,-359
1,12,118,-359
1,7,124,-353
1,-2,131,-345
1,-14,131,-335
1,-23,132,-314
1,-31,126,-305
1,-25,120,-308
1,-8,112,-319
1,7,112,-332
1,15,113,-345
1,23,119,-353
1,16,119,-357
1,7,118,-354
2,-7,121,-345
2,-20,120,-333
2,-29,124,-313
2,-36,126,-304
2,-24,124,-309
2,-8,118,-317
2,7,119,-328
2,14,115,-341
2,16,116,-353
2,11,115,-354
2,-2,116,-351
2,-8,119,-344
2,-20,115,-335
2,-31,120,-321
2,-36,124,-306
2,-25,121,-305
2,-8,119,-314
2,3,119,-325
2,12,120,-340
2,15,115,-353
2,7,112,-360
2,-4,103,-359
2,-15,108,-346
2,-23,112,-335
2,-32,120,-319
3,-36,120,-304
3,-29,115,-313
3,-13,115,-320
3,4,110,-328
3,15,115,-344
3,15,118,-353
3,12,115,-356
3,3,113,-354
3,-4,111,-346
3,-16,103,-340
3,-25,99,-320
3,-28,112,-305
3,-29,120,-304
3,-23,118,-313
3,-8,108,-328
3,9,104,-343
3,22,104,-353
3,20,105,-357
3,15,112,-356
3,3,116,-353
3,-8,120,-346
3,-13,118,-328
3,-20,113,-313
3,-23,108,-308
3,-13,96,-314
4,-5,96,-327
4,12,97,-340
4,24,95,-343
4,23,96,-352
4,27,88,-353
4,19,81,-351
4,1,81,-343
4,-8,92,-333
4,-10,99,-317
4,-1,94,-320
4,7,75,-329
4,12,65,-340
4,14,76,-346
4,16,99,-364
4,24,110,-353
4,19,111,-340
4,25,103,-346
4,31,95,-346
4,20,84,-344
4,11,91,-333
4,3,112,-322
4,-8,121,-314
4,-17,112,-320
4,-12,83,-336
4,6,71,-344
5,27,79,-343
5,43,96,-340
5,54,113,-346
5,46,120,-344
5,27,115,-324
5,12,112,-322
5,16,112,-336
5,25,110,-328
5,27,110,-333
5,32,107,-345
5,47,94,-346
5,47,88,-356
5,41,92,-370
5,38,83,-365
5,14,83,-353
5,-2,89,-335
5,-7,96,-320
5,7,103,-317
5,19,99,-322
5,33,84,-340
5,44,76,-343
5,39,75,-335
5,47,78,-340
5,48,79,-351
5,40,87,-344
0,22,103,-327
0,28,112,-324
0,30,124,-327
0,35,135,-328
0,31,132,-328
0,30,112,-333
0,24,84,-336
0,23,80,-332
0,25,88,-338
0,24,96,-336
0,22,103,-330
0,30,112,-333
0,49,120,-340
0,49,121,-340
0,49,112,-340
0,47,95,-338
0,46,79,-340
0,49,76,-349
0,48,83,-353
0,49,92,-345
0,44,102,-329
0,40,103,-322
0,48,97,-328
0,57,96,-325
0,70,97,-327
1,76,99,-338
1,79,112,-336
1,71,126,-341
1,67,136,-345
1,65,124,-345
1,56,103,-360
1,46,95,-337
1,51,96,-325
1,60,112,-328
1,76,134,-336
1,88,135,-337
1,89,120,-348
1,81,110,-353
1,70,108,-354
1,41,115,-338
1,25,135,-333
1,35,145,-328
1,67,144,-328
1,107,131,-340
1,115,112,-349
1,92,102,-345
1,71,99,-345
1,56,107,-338
1,43,120,-336
1,46,131,-328
3,64,99,-352
3,55,103,-349
3,47,116,-343
3,48,136,-338
3,46,135,-341
3,30,112,-341
3,30,102,-353
3,31,94,-336
3,30,96,-320
3,47,111,-320
3,55,118,-320
3,54,120,-322
3,44,120,-325
3,44,108,-336
3,40,108,-336
3,40,105,-329
3,39,96,-324
3,24,91,-330
3,7,96,-324
3,-1,115,-312
3,-4,145,-321
3,19,159,-327
3,44,135,-343
3,62,118,-359
3,63,92,-364
4,48,63,-353
4,28,56,-353
4,8,73,-346
4,-4,99,-344
4,-1,127,-328
4,7,144,-313
4,12,153,-313
4,24,137,-317
4,33,108,-329
4,33,83,-344
4,33,72,-349
4,38,71,-356
4,31,79,-351
4,19,92,-351
4,8,108,-343
4,3,120,-335
4,-4,131,-317
4,-4,134,-314
4,7,124,-321
4,23,99,-330
4,35,86,-343
4,44,80,-356
4,46,73,-354
4,24,76,-353
4,7,89,-352
5,-2,103,-344
5,-4,118,-340
5,3,126,-325
5,3,126,-313
5,6,124,-314
5,11,108,-322
5,15,94,-336
5,30,81,-345
5,31,76,-351
5,22,81,-353
5,14,94,-353
5,3,111,-340
5,-2,126,-341
5,-1,136,-333
5,-2,135,-313
5,-8,127,-309
5,-4,119,-316
5,7,104,-330
5,19,94,-344
5,31,87,-345
5,30,92,-345
5,15,104,-345
5,3,124,-341
5,-9,143,-337
5,-18,147,-329
0,-18,143,-321
0,-8,127,-333
0,12,113,-329
0,24,104,-333
0,33,97,-344
0,28,99,-345
0,12,112,-340
0,-2,124,-338
0,-7,135,-337
0,-1,159,-333
0,-8,148,-329
0,1,150,-320
0,11,148,-314
0,22,134,-313
0,24,120,-330
0,28,104,-336
0,22,92,-353
0,23,99,-349
0,28,126,-337
0,28,156,-320
0,19,180,-313
0,14,179,-317
0,3,174,-305
0,1,168,-311
0,24,147,-317
1,44,131,-327
1,56,129,-328
1,63,135,-330
1,64,137,-335
1,51,155,-336
1,31,174,-343
1,30,187,-329
1,32,192,-314
1,30,201,-317
1,39,188,-320
1,54,176,-320
1,67,160,-324
1,78,143,-330
1,78,137,-335
1,75,148,-340
1,54,168,-345
1,49,183,-344
1,44,198,-336
1,40,204,-328
1,46,199,-316
1,49,192,-314
1,55,190,-314
1,57,174,-322
1,87,135,-322
1,99,115,-329
2,76,143,-332
2,56,167,-330
2,48,192,-324
2,47,208,-317
2,49,216,-317
2,51,199,-320
2,55,176,-316
2,51,159,-313
2,51,158,-313
2,62,159,-313
2,79,169,-316
2,84,176,-324
2,78,179,-324
2,60,188,-322
2,48,199,-321
2,48,196,-317
2,51,192,-317
2,55,184,-316
2,56,176,-316
2,56,172,-313
3,67,174,-324
3,51,175,-322
3,51,179,-327
3,52,185,-313
3,51,199,-309
3,62,201,-312
3,70,199,-316
3,60,180,-317
3,57,166,-321
3,59,163,-321
3,60,159,-322
3,63,163,-324
3,70,176,-324
3,68,188,-322
3,62,190,-319
3,59,188,-317
3,56,184,-317
3,60,183,-320
3,60,190,-322
3,63,188,-317
3,67,184,-317
3,63,172,-317
3,57,166,-321
3,60,171,-319
3,63,179,-320
4,75,190,-321
4,70,191,-319
4,60,184,-319
4,55,182,-320
4,56,179,-320
4,54,175,-316
4,67,179,-317
4,81,184,-316
4,88,184,-319
4,73,184,-319
4,51,174,-320
4,31,167,-316
4,38,176,-317
4,59,183,-314
4,83,185,-319
4,88,185,-321
4,79,185,-321
4,63,179,-324
4,63,177,-324
4,63,171,-327
4,65,167,-324
4,67,172,-328
4,56,180,-321
4,48,188,-309
4,48,195,-304
5,56,204,-301
5,71,200,-306
5,76,187,-314
5,70,171,-320
5,62,163,-330
5,48,163,-322
5,41,177,-308
5,46,195,-306
5,60,199,-313
5,76,191,-319
5,75,179,-320
5,65,177,-327
5,60,191,-322
5,54,199,-303
5,48,198,-303
5,59,200,-306
5,78,201,-314
5,83,195,-311
5,78,184,-312
5,63,180,-313
5,56,192,-322
5,57,217,-332
5,67,248,-312
5,79,262,-308
5,86,240,-311
0,86,199,-308
0,103,174,-322
0,108,164,-319
0,64,172,-308
0,31,206,-314
0,46,239,-311
0,83,271,-292
0,99,268,-289
0,91,241,-301
0,49,207,-313
0,92,180,-321
0,79,167,-328
0,57,172,-321
0,54,199,-316
0,43,240,-306
0,79,223,-308
0,110,190,-317
0,60,216,-289
0,56,208,-297
0,62,192,-308
0,64,185,-312
0,83,184,-321
0,96,184,-324
0,88,192,-324
0,72,195,-313
1,62,199,-317
1,56,192,-320
1,51,190,-306
1,51,190,-303
1,60,192,-308
1,78,188,-317
1,94,184,-317
1,103,176,-317
1,96,163,-320
1,79,163,-328
1,63,174,-325
1,54,179,-320
1,47,183,-320
1,60,184,-308
1,64,184,-306
1,84,167,-317
1,103,163,-321
1,107,156,-324
1,94,151,-321
1,79,152,-324
1,71,150,-330
1,63,159,-322
1,68,174,-321
1,71,176,-314
1,75,167,-308
2,79,156,-313
2,91,153,-316
2,94,153,-320
2,92,150,-325
2,88,140,-330
2,86,140,-336
2,83,139,-333
2,73,147,-329
2,71,159,-335
2,73,160,-322
2,76,153,-312
2,87,143,-317
2,97,144,-324
2,103,135,-333
2,96,131,-335
2,88,135,-337
2,87,137,-336
2,80,136,-333
2,76,134,-336
2,70,140,-327
2,71,145,-314
2,79,145,-317
2,103,145,-321
2,105,134,-328
2,104,123,-335
3,96,116,-340
3,86,118,-340
3,79,123,-338
3,79,135,-336
3,78,145,-330
3,71,147,-325
3,72,143,-320
3,79,137,-321
3,95,135,-322
3,100,127,-328
