包头,x,y,z,状态,休息,采食,活动,爬跨,反刍,其他,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,-16,199,-322,300,4,1,34,0,176,0,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,-1,188,-327,300,4,1,34,0,176,0,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,15,188,-320,300,4,1,34,0,176,0,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,24,195,-311,300,4,1,34,0,176,0,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,15,203,-305,300,4,1,34,0,176,0,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,3,222,-317,300,4,1,34,0,176,0,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,-8,230,-319,300,4,1,34,0,176,0,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,-25,216,-320,300,4,1,34,0,176,0,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,-42,200,-313,300,4,1,34,0,176,0,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,-16,199,-304,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-24,201,-305,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-31,190,-308,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-24,188,-312,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-25,176,-317,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-37,176,-304,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-49,199,-308,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-49,204,-324,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-34,183,-321,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-4,164,-328,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-20,177,-319,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-8,199,-311,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-9,204,-305,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-20,200,-305,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-32,192,-303,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-31,176,-308,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-31,167,-300,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-18,183,-306,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-13,192,-321,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-7,188,-313,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-9,184,-313,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-13,184,-320,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-17,195,-324,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-21,198,-324,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-20,191,-332,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,40,193,-335,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,47,199,-329,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,40,206,-328,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,32,217,-320,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,28,211,-311,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,20,204,-304,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,17,188,-296,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,23,182,-297,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,28,195,-305,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,41,207,-305,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,54,214,-308,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,56,216,-324,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,63,214,-333,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,59,204,-336,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,48,195,-336,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,48,188,-312,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,43,198,-305,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,35,206,-305,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,36,211,-305,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,41,225,-298,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,47,227,-314,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,47,225,-328,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,49,220,-324,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,51,216,-328,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,44,208,-328,250,4,1,34,0,182,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,31,195,-308,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,44,184,-316,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,15,179,-332,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,6,196,-317,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,6,207,-301,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,7,217,-296,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,12,216,-304,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,31,198,-308,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,49,177,-321,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,63,156,-328,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,57,166,-324,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,38,182,-318,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,35,198,-306,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,15,184,-293,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,8,174,-281,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,3,164,-305,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,22,164,-288,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,19,159,-263,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,15,179,-282,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,28,232,-293,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,40,227,-304,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,35,196,-333,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,19,163,-388,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,9,164,-408,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,1,192,-370,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-45,215,-277,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-36,231,-285,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-24,217,-289,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-7,193,-305,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,12,192,-336,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,31,188,-351,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,36,184,-354,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,32,185,-367,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,19,183,-375,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,3,179,-361,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-18,176,-330,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-39,167,-319,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-48,159,-303,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-48,175,-296,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-40,195,-296,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-25,220,-297,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-4,236,-305,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,24,231,-313,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,41,215,-335,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,44,184,-343,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,17,159,-330,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-17,143,-317,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-49,151,-289,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-64,176,-273,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-72,201,-281,250,4,1,34,0,188,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,64,284,-345,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,59,231,-376,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,17,166,-344,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,-5,120,-349,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,-1,89,-345,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,31,131,-377,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,92,196,-354,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,143,284,-290,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,131,348,-329,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,113,300,-329,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,91,190,-276,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,35,134,-391,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,20,137,-313,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,11,180,-298,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,3,216,-327,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,14,206,-301,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,51,216,-328,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,102,176,-345,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,140,137,-321,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,156,124,-277,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,145,131,-241,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,110,143,-308,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,70,105,-324,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,25,94,-351,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
1,-5,112,-378,250,4,1,34,0,206,0,5,5,3,3,3,6,6,3,3,3,6,6,5,5,5,5,5,5
4,-15,193,-324,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-10,192,-327,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-15,193,-320,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-20,203,-317,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-26,207,-308,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-28,201,-305,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-25,192,-304,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-18,187,-303,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-16,187,-304,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-20,184,-314,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-18,192,-313,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-13,192,-313,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-16,195,-317,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-13,198,-322,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-13,200,-322,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-13,200,-324,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-16,199,-312,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-20,200,-305,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-24,195,-300,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-25,192,-303,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-20,188,-303,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-18,182,-304,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-16,187,-313,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-15,191,-311,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
4,-15,191,-314,300,7,1,40,0,212,0,6,6,6,6,6,1,6,6,6,1,6,6,6,1,6,1,1,1
2,-41,220,-306,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-42,211,-304,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-52,216,-313,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-58,214,-311,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-58,211,-305,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-58,216,-301,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-63,214,-290,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-68,207,-289,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-72,204,-296,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-72,198,-290,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-64,200,-296,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-55,215,-298,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-49,215,-298,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-47,217,-301,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-52,211,-305,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-52,203,-314,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-56,207,-313,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-57,208,-312,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-56,211,-308,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-57,215,-303,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-64,208,-295,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-66,201,-297,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-68,201,-297,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-66,201,-296,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-61,207,-296,300,8,1,40,0,212,0,6,6,1,6,6,6,6,6,6,1,6,6,6,1,6,1,1,1
2,-49,207,-305,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-42,199,-298,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-47,199,-292,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-57,209,-287,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-57,222,-287,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-45,223,-285,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-29,217,-296,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-18,216,-301,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-25,217,-306,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-31,227,-313,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-33,231,-308,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-36,231,-313,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-39,227,-305,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-41,224,-298,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-50,220,-295,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-56,212,-288,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-53,214,-287,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-45,215,-289,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-36,220,-297,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-25,220,-303,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-16,224,-311,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-18,225,-314,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-25,230,-312,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-33,233,-309,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
2,-40,227,-305,300,10,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,1,6,1,1,1
0,-32,220,-306,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-32,239,-276,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-34,225,-281,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-45,224,-288,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-41,216,-287,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-29,214,-290,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-25,216,-301,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-18,216,-296,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-26,220,-303,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-32,223,-305,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-23,230,-313,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-20,240,-313,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-24,240,-311,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-29,231,-301,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-40,224,-296,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-44,216,-290,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-45,208,-305,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-41,208,-290,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-31,217,-292,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-18,227,-296,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-16,225,-298,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-15,220,-311,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-21,223,-312,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
0,-29,231,-313,300,13,1,40,0,212,0,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
